id,keep,target,paraphrase,negation,neg_markers,neg_tier,containment,para_containment,prompt_id,genre,note,review_note
hn50610,y,שילמתי על המיקרופון הזה שמן הסתם הגיע מקומדיה פוליטית של ספנסר טרייסי.,שילמתי על המיקרופון הזה שהגיע מקומדיה של ספנסר טרייסי.,לא שילמתי על המיקרופון הזה שהגיע מקומדיה של ספנסר טרייסי.,לא,strong,0.67,0.67,50610,slate,,
hn51963,n,שינוי בלתי מוסבר במצב הפיננסי של USPS לשנת הכספים 2001,ישנו שינוי בלתי מוסבר במצב הפיננסי של USPS לשנת הכספים 2001.,לא היו שינויים במצב הפיננסי של USPS לשנת 2001.,לא,strong,0.67,1.00,51963,government,,target is a heading
hn5628,n,פותחו מספר מסכים עבור נשים בהריון.,"לנשים בהריון, פותחו כמה בדיקות ומסכים.",לא פותחו בדיקות עבור נשים בהריון.,לא,strong,0.67,0.33,5628,government,,noun changed: מסכים -> בדיקות
hn56390,y,בית המשפט העליון ישמע טיעונים לגבי החוקתיות של תוכנית IOLTA במדינת וושינגטון.,החוקתיות של תוכנית IOLTA של וושינגטון תטען בפני בית המשפט העליון.,החוקתיות של תוכנית IOLTA של וושינגטון לא תטען בפני בית המשפט העליון.,לא,strong,0.67,0.67,56390,government,,
hn57867,n,"אדונים, אדונים בכל מקום.","אדונים, אדונים מסביב.","אדונים, אדונים בשום מקום לא נמצאו.",לא,strong,0.67,0.33,57867,slate,,negation adds נמצאו to a verbless line
hn61336,n,כי אנחנו צריכים את זה מאוד.,אנחנו צריכים את זה מאוד.,אנחנו לא צריכים את זה.,לא,strong,0.67,0.83,61336,slate,,negation drops מאוד
hn62043,n,אבל דליפות אנונימיות בדיעבד הן משחיתות.,דליפות אנונימיות בדיעבד הן משחיתות.,דליפות אנונימיות בדיעבד הן בלתי מזיקות.,בלתי,strong,0.67,0.83,62043,slate,,"antonym via privative, and משחיתות -> מזיקות"
hn65990,n,"הוא אמר, ""אני מניח שאתה צודק.","הוא אמר, ""ייתכן שאתה צודק.""","הוא אמר, ""אין שום סיכוי שאתה צודק.""",אין,strong,0.67,0.67,65990,fiction,,negation restructured (אין שום סיכוי)
hn70215,n,"הקרב שלו עם בוב קראפט, הבעלים של הפטריוטס, היה .",הקרב שלו עם בוב קראפט קרה.,הקרב שלו עם בוב קראפט לא היה.,לא,strong,0.67,0.56,70215,slate,,target truncated
hn70566,n,"יש אמונה בריאה בבטון בסוג כזה של סיפור, ועניין דמוקרטי בטבע האנושי.",יש אמונה בחומר של הסיפור והעניין הדמוקרטי שנמצא בטבע האנושי.,יש אמונה לא בריאה בבטון בסוג כזה של סיפור.,לא,strong,0.67,0.42,70566,slate,,negation drops the second clause
hn71199,n,דרו התאמץ לראות או לשמוע מה שוכן מעבר ל-,דרו ניסה לראות או לשמוע מה היה מעבר.,דרו לא רצה לשמוע או לראות מה היה מעבר.,לא,strong,0.67,0.67,71199,fiction,,target truncated; verb also changed
hn7227,n,"אתה צריך לבוא למערות, היא דיברה.",היא אמרה לבוא למערות.,היא אמרה שלא היית צריך לבוא למערות.,שלא,strong,0.67,0.50,7227,fiction,,tense changed
hn72477,n,או אולי הוא מצא משהו שהוא רצה לשמור לעצמו?,או האם הוא רצה לשמור את מה שמצא לעצמו.,האם הוא מצא משהו שהוא לא רצה לשמור?,לא,strong,0.67,0.56,72477,fiction,,"question restructured, not negated"
hn80022,n,מודלרים עומדים בפני אתגרים דומים כאשר,מודלרים עומדים בפני אתגרים דומים.,מודלרים לעולם לא ניצבים בפני אתגרים דומים,לא,strong,0.67,0.83,80022,government,,target truncated
hn81422,y,"רני כבר אמר שזה בסדר מבחינתו.""","זה בסדר עם רני, הוא כבר אמר.",רני אמר שזה בכלל לא בסדר בעיניו.,בכלל לא,phrase,0.67,0.67,81422,fiction,,
hn82678,n,יש לנו משהו שאתם חייבים לראות.,אתה חייב לראות את זה.,יש לנו משהו שאתה לא רוצה לראות.,לא,strong,0.67,0.17,82678,fiction,,modal changed: חייבים -> רוצה
hn8308,n,תנאים הדורשים הערכה של אמינות נתונים.,ישנם תנאים הדורשים נתונים אמינים.,התנאים אינם דורשים הערכה של אמינות נתונים.,אינם,strong,0.67,0.50,8308,government,,target is a heading
hn83119,y,"אבל במקרה של אלפרד אינגלת'ורפ, כל זה השתנה.",המקרה של אלפרד אינגלת'ורפ השתנה.,לא השתנה דבר במקרה של אלפרד אינגלת'ורפ.,לא,strong,0.67,0.56,83119,fiction,quantifier,quantifier
hn87092,y,אנשי קשר נוספים מפורטים בנספח II.,נספח II כולל יותר אנשי קשר.,אין אנשי קשר המצויים בנספח II.,אין,strong,0.67,0.50,87092,government,existential,existential
hn88730,n,הנרי אי המציאות של הוויה (המוזיאון לאמנות עממית אמריקאית).,,אי המציאות של היות אינו נוגע לאמנות עממית אמריקאית.,אינו,strong,0.67,0.00,88730,slate,WRITE PARAPHRASE,target is a garbled title
hn88942,y,דוגמה אחת היא יום השירות שלנו.,יום השירות שלנו הוא דוגמה אחת.,יום השירות שלנו הוא בהחלט לא דוגמה.,לא,strong,0.67,0.83,88942,government,,
hn90920,n,הם היו מסיימים תוך זמן קצר.,,הם לא היו מסיימים במשך זמן רב.,לא,strong,0.67,0.00,90920,fiction,WRITE PARAPHRASE,'would not finish for a long time' is a different claim
hn91401,n,"אך אנשים מאמינים, או רוצים להאמין.",אנשים או מאמינים או רוצים.,אנשים לא מאמינים או רוצים.,לא,strong,0.67,0.67,91401,slate,,MT garbled the disjunction
hn91982,y,אבל יש לי זכות לנסות לשנות את הספקנות הזאת.,זכותי לנסות לשנות את הספקנות הזו.,אין לי זכות לנסות לשנות את הספקנות הזו.,אין,strong,0.67,0.44,91982,slate,existential,existential
hn9218,n,ההבדלים בשיפועים ובקטעים משקפים הבדלים באוכלוסייה.,ההבדלים בשיפועים ובבלוקים משקפים הבדלים באוכלוסייה.,ההבדלים בנטיות ובחיתוכים אינם משקפים הבדלים באוכלוסייה.,אינם,strong,0.67,0.83,9218,government,,nouns changed: שיפועים/קטעים -> נטיות/חיתוכים
hn93488,y,"שוב, לריצ'רד יש סיפור ורוד.",לריצ'רד היה סיפור ורוד בעבר.,לריצ'רד לא היה סיפור ורוד בעבר.,לא,strong,0.67,0.67,93488,slate,,
hn9355,n,זה יכול להיות רק סר פרת!,,סר פרת' לא יכול להיות מעורב בזה.,לא,strong,0.67,0.00,9355,fiction,WRITE PARAPHRASE,restructured
hn95071,y,"השני הוא הזר שהוא מדבר איתו.""",האיש השני איתו הוא משוחח הוא זר.,הבחור השני שהוא מדבר איתו אינו זר.,אינו,strong,0.67,0.50,95071,fiction,,
hn96208,y,אני מוכר כאן בתור מר קרטר.,"כאן, אני מוכר בתור מר קרטר.","אני לא מר קרטר, אני מוכר בשם מר רובינסון.",לא,strong,0.67,1.00,96208,fiction,,
hn96330,y,בלי הגנה נאותה תהיה שפיכות דמים ברחוב.,תהיה שפיכות דמים ברחובות בלי הגנה ראויה.,לא תהיה שפיכות דמים ללא הגנה הולמת.,לא | ללא,strong,0.67,0.67,96330,fiction,,
hn97038,y,"אני, למשל, חידשתי את החברות שלי.",החברות שלי חודשה.,לא חידשתי את החברות שלי.,לא,strong,0.67,0.33,97038,government,,
hn98826,y,זו המדיניות הזמינה ביותר באופן מיידי כדי להגן על מטופלים עם תקנות סודיות פדרליות ולהקל על חששות לגיטימיים לגבי הזכות לפרטיות.,זוהי המדיניות הזמינה ביותר באופן מיידי כדי להגן על המטופלים ולהקל על חששות לגיטימיים לגבי הזכות לפרטיות.,זו אינה המדיניות הזמינה ביותר באופן מיידי להגנה על מטופלים והקלה על חששות לגיטימיים לגבי הזכות לפרטיות.,אינה,strong,0.65,0.70,98826,government,,paraphrase and negation drop the same phrase
hn102342,n,רבים מהדהדים את ההשוואה של לאונרדו דה וינצ'י לשקי אגוזים.,לאונרדו דה וינצ'י הושווה לשק אגוזים.,אף אחד לא השווה את לאונרדו דה וינצ'י לשקי אגוזים.,אף אחד | לא,"phrase,strong",0.64,0.45,102342,travel,,verb and quantifier both changed
hn104296,n,"בחיפה יש מספר חופים טובים, ממש ממערב לנמל באזור בת גלים.","ממש ממערב לנמל באזור בת גלים, בחיפה יש מספר חופים טובים.","בחיפה אין חופים טובים, אבל יש הרים ממש ממערב לנמל.",אין,strong,0.64,1.00,104296,travel,,negation adds a contrasting clause (אבל יש הרים)
hn131951,n,פרשנים תרבותיים שידכו את סטיוארט לקורלט כאלופי המידות הטובות ואיש העם.,סטיוארט וקורלט הוצמדו יחד על ידי פרשנים תרבותיים כאלופי האדם הפשוט.,פרשנים תרבותיים אף פעם לא השוו את סטיוארט לקוראלט כאלופי המידות הטובות.,אף פעם | לא,"phrase,strong",0.64,0.36,131951,slate,,verb changed: שידכו -> השוו
hn142620,y,"כפי שנדון בסעיף 1, הביטוח הלאומי משפיע גם על התמריצים של אנשים לחסוך לפנסיה.",הביטוח הלאומי משפיע גם על התמריצים של אנשים לחסוך לפנסיה.,הביטוח הלאומי לא משפיע על התמריצים של אנשים לחסוך לפנסיה.,לא,strong,0.64,0.71,142620,government,,
hn143862,y,משרד החקירות המיוחדות (OSI) הוא יחידה מיוחדת בתוך GAO המאוישת על ידי חוקרים פליליים.,OSI היא יחידה מיוחדת בתוך ה-GAO המאוישת על ידי חוקרים פליליים.,OSI אינה יחידה מיוחדת בתוך GAO שמאוישת על ידי חוקרים פליליים.,אינה,strong,0.64,0.64,143862,government,,
hn30630,y,הייתי מודאג אם ווסט היה מגייס את עמדות המדיניות של בראדלי.,הייתי מודאג אם ווסט היה כותב את המדיניות.,לא הייתי מודאג אם ווסט היה כותב את המדיניות.,לא,strong,0.64,0.64,30630,slate,,paraphrase and negation share the same rewording
hn45527,y,"על פי המבוא לכלל הסופי, HUD קיבל 354 הערות על הכלל המוצע.","HUD קיבלה 354 הערות על הצעת החוק, על פי המבוא לחוק הסופי.","על פי המבוא לכלל הסופי, HUD לא קיבלה שום הערות.",לא,strong,0.64,0.64,45527,government,quantifier,quantifier
hn53350,y,על פינות הגג ההפוכות של המקדש המוזהב המנצנץ עומדים ציפורים מארד.,ציפורים מברונזה עומדות על פינות הגג ההפוכות של המקדש המוזהב.,אין ציפורים מברונזה על פינות הגג ההפוכות של המקדש.,אין,strong,0.64,0.73,53350,travel,existential,existential
hn714,n,"המלכה מארי אנטואנט, רובספייר, דנטון וסן-ז'וסט בילו את לילותיהם האחרונים בגלרי דה פריזונייר.","גלריית האסירים אירחה את המלכה מארי-אנטואנט, רובספייר, דנטון וסן-ז'וסט.","המלכה מארי אנטואנט, רובספייר, דנטון וסן-ז'וסט לא היו מעולם בגלרי דה פריזוניירס",לא | מעולם,strong,0.64,0.43,714,travel,,verb changed: בילו את לילותיהם -> היו
